timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD
74,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.6167,21.1412,22.6867,0.0000,9.0967,2.7201,4.8465,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,16.0640,9.5693,12.9316,2.4512,0.0000,5.6027,15.1606,3.2793,0.0000,0.5492,2.0003,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,4.0000,4.2900,4.9800,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,3.0000,17.7700,0.0000,0.0000,1.0000,0.0000,4.6093,0.0000,0.0000,0.0000
75,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.7445,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,10.1889,12.9316,12.1168,2.9684,11.2054,15.1606,15.2268,0.0000,0.5492,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,1.3600,4.2900,4.9800,0.0000,0.0000,0.0000,0.0000,0.0000,29.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,1.0000,17.7700,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
76,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.7445,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,10.1889,12.9316,12.1168,2.9684,11.2054,15.1606,15.2268,0.0000,0.5492,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,200.0000,4.2900,4.9800,0.0000,0.0000,0.0000,0.0000,0.0000,28.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
77,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.7445,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,10.1889,12.9316,12.1168,2.9684,11.2054,15.1606,15.2268,0.0000,0.5492,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,5.2300,0.0000,0.0000,200.0000,4.2900,4.9100,0.0000,0.0000,0.0000,0.0000,0.0000,33.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.2300,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
78,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.7445,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,10.1889,12.9316,12.1168,2.9684,11.2054,15.1606,15.2268,0.0000,0.5492,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,5.2300,0.0000,0.0000,200.0000,4.2900,4.9100,0.0000,0.0000,0.0000,0.0000,0.0000,34.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.2300,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
79,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.7445,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,12.1168,5.9368,11.2054,15.1606,15.2268,0.0000,0.5492,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,5.2300,0.0000,0.0000,200.0000,4.2900,4.9100,0.0000,0.0000,0.0000,0.0000,0.0000,35.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.2300,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
80,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.7445,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,12.1168,5.9368,11.2054,15.1606,15.2268,0.0000,0.5492,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,5.2300,0.0000,0.0000,200.0000,4.2900,4.9100,0.0000,0.0000,0.0000,0.0000,0.0000,36.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.2300,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
81,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.7445,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,12.1168,5.9368,11.2054,15.1606,15.2268,0.0000,0.5492,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,5.2300,0.0000,0.0000,200.0000,4.1100,4.9100,0.0000,0.0000,0.0000,0.0000,0.0000,32.5700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
82,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.7445,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,12.1168,5.9368,11.2054,15.1606,15.2268,0.0000,0.5492,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,5.2300,0.0000,0.0000,200.0000,4.1100,4.9100,0.0000,0.0000,0.0000,0.0000,0.0000,32.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
83,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,234.3615,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.8108,21.1412,22.6867,0.0000,9.0967,2.7201,4.8465,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,8.0770,5.9368,11.2054,15.1606,2.3416,0.0000,0.0767,2.0003,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,5.2300,0.0000,0.0000,200.0000,4.1100,5.2200,0.0000,0.0000,0.0000,0.0000,0.0000,24.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,4.6093,0.0000,0.0000,0.0000
84,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,234.3615,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.8108,21.1412,22.6867,0.0000,9.0967,2.7201,4.8465,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,8.0770,5.9368,5.6027,15.1606,1.9543,0.0000,0.0767,2.0003,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,5.2300,0.0000,0.0000,200.0000,4.1100,5.2200,0.0000,0.0000,0.0000,0.0000,0.0000,23.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,4.6093,0.0000,0.0000,0.0000
85,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,234.3615,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.9386,21.1412,22.6867,0.0000,9.0967,2.7201,4.8465,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,8.0770,5.9368,5.6027,15.1606,1.9543,0.0000,0.0767,4.0007,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,5.2300,0.0000,0.0000,200.0000,3.9200,5.2200,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,4.6093,0.0000,0.0000,0.0000
86,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,234.3615,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.9386,21.1412,22.6867,0.0000,9.0967,2.7201,4.8465,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,8.0770,5.9368,5.6027,15.1606,2.3416,0.0000,0.0767,4.0007,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,5.2300,0.0000,0.0000,200.0000,3.9200,5.2200,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,4.6093,0.0000,0.0000,0.0000
87,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.9386,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,12.1168,8.9129,11.2054,15.1606,10.1512,0.0000,0.0767,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,200.0000,3.9200,5.2200,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
88,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,27.9560,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,12.9386,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,12.1168,8.9129,11.2054,15.1606,10.1512,0.0000,0.0767,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,200.0000,3.9200,5.2200,0.0000,0.0000,0.0000,0.0000,0.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
89,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,28.9200,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,13.0344,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,16.0640,9.5693,12.9316,12.1168,8.9129,11.2054,15.1606,10.1512,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,200.0000,3.7300,5.1400,0.0000,0.0000,0.0000,0.0000,0.0000,23.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
90,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,28.9200,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,13.0344,21.1412,22.6867,0.0000,9.0967,3.0232,5.1520,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,16.0640,9.5693,12.9316,12.1168,8.9129,11.2054,15.1606,10.1512,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,200.0000,3.7300,5.1400,0.0000,0.0000,0.0000,0.0000,0.0000,24.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000,0.0000,8.7602,0.0000,0.0000,0.0000
91,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,28.9200,0.0000,0.0000,29.8840,0.0000,27.6734,336.6429,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,13.0344,21.1412,22.6867,0.0000,9.0967,2.7201,4.8465,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,16.0640,9.5693,12.9316,12.1168,8.9129,5.6027,15.1606,1.9543,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,200.0000,3.7300,5.1400,0.0000,0.0000,0.0000,0.0000,0.0000,24.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000,0.0000,4.6093,0.0000,0.0000,0.0000
92,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,28.9200,0.0000,0.0000,29.8840,0.0000,27.6734,346.5915,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,13.0344,21.1412,22.6867,0.0000,9.0967,2.7201,4.8465,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,16.0640,9.5693,12.9316,12.1168,8.9129,2.8014,15.1606,1.0931,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,200.0000,3.7300,5.1400,0.0000,0.0000,0.0000,0.0000,0.0000,24.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000,0.0000,4.6093,0.0000,0.0000,0.0000
93,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,28.9200,0.0000,0.0000,29.8840,0.0000,27.6734,346.5915,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,13.0344,21.1412,22.6867,0.0000,9.0967,2.7201,4.8465,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,12.1168,8.9129,2.8014,15.1606,5.0756,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,200.0000,3.7300,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,29.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000,0.0000,4.6093,0.0000,0.0000,0.0000
94,72EnNDPL2025/04/15,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6893,0.0000,23.1426,28.9200,0.0000,0.0000,29.8840,0.0000,27.6734,346.5915,28.6936,0.0000,64.1625,0.0000,0.0000,115.0600,0.0000,272.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.0000,0.0000,5.5838,13.4978,36.4250,0.0000,128.4786,42.8513,6.3938,13.0008,8.0935,13.9686,45.4984,0.0000,13.0344,21.1412,22.6867,0.0000,9.0967,2.7201,4.8465,0.0000,6.3862,0.0000,0.0000,0.0000,15.9506,0.0000,0.0000,0.0000,0.0000,15.4106,9.5693,12.9316,12.1168,8.9129,2.8014,15.1606,5.0756,0.0000,0.0000,6.0010,0.0000,0.0000,0.0000,205.5375,0.0000,0.8624,4.8100,0.0000,0.0000,200.0000,3.7300,5.0600,0.0000,0.0000,0.0000,0.0000,0.0000,29.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7211,0.0000,0.0000,0.0000,0.0000,200.0000,18.9800,0.0000,0.0000,100.0000,0.0000,4.6093,0.0000,0.0000,0.0000
